Area,Item,Year,Value,Unit
Singapore,Gross Domestic Product,1992,52131.3307,million USD
Singapore,Gross Domestic Product,1993,60603.821967,million USD
Singapore,Gross Domestic Product,1994,73688.716391,million USD
Singapore,Gross Domestic Product,1995,87812.540788,million USD
Singapore,Gross Domestic Product,1996,96293.097895,million USD
Singapore,Gross Domestic Product,1997,100123.798454,million USD
Singapore,Gross Domestic Product,1998,85728.224856,million USD
Singapore,Gross Domestic Product,1999,86286.866724,million USD
Singapore,Gross Domestic Product,2000,96076.521349,million USD
Singapore,Gross Domestic Product,2001,89793.815728,million USD
Singapore,Gross Domestic Product,2002,92538.355643,million USD
Singapore,Gross Domestic Product,2003,97646.382413,million USD
Singapore,Gross Domestic Product,2004,115033.570415,million USD
Singapore,Gross Domestic Product,2005,127807.810334,million USD
Singapore,Gross Domestic Product,2006,148627.255182,million USD
Singapore,Gross Domestic Product,2007,180941.741378,million USD
Singapore,Gross Domestic Product,2008,193617.346347,million USD
Singapore,Gross Domestic Product,2009,194150.322022,million USD
Singapore,Gross Domestic Product,2010,239807.921966,million USD
Singapore,Gross Domestic Product,2011,279356.526366,million USD
Singapore,Gross Domestic Product,2012,295092.839975,million USD
Singapore,Gross Domestic Product,2013,307576.360585,million USD
Singapore,Gross Domestic Product,2014,314863.580758,million USD
Singapore,Gross Domestic Product,2015,307998.545269,million USD
Singapore,Gross Domestic Product,2016,318821.728748,million USD
Singapore,Gross Domestic Product,2017,343187.139055,million USD
Singapore,Gross Domestic Product,2018,376986.500763,million USD
Singapore,Gross Domestic Product,2019,375484.199659,million USD
Singapore,Gross Domestic Product,2020,345285.506345,million USD
Singapore,Gross Domestic Product,2021,396991.824734,million USD
Singapore,Gross Domestic Product,2022,437264.152754,million USD
Sint Maarten (Dutch part),Gross Domestic Product,2005,707.954817,million USD
Sint Maarten (Dutch part),Gross Domestic Product,2006,758.246382,million USD
Sint Maarten (Dutch part),Gross Domestic Product,2007,807.471497,million USD
Sint Maarten (Dutch part),Gross Domestic Product,2008,854.732098,million USD
Sint Maarten (Dutch part),Gross Domestic Product,2009,858.9979,million USD
Sint Maarten (Dutch part),Gross Domestic Product,2010,896.492059,million USD
Sint Maarten (Dutch part),Gross Domestic Product,2011,936.062989,million USD
Sint Maarten (Dutch part),Gross Domestic Product,2012,1066.210706,million USD
Sint Maarten (Dutch part),Gross Domestic Product,2013,1196.493122,million USD
Sint Maarten (Dutch part),Gross Domestic Product,2014,1338.324022,million USD
Sint Maarten (Dutch part),Gross Domestic Product,2015,1366.98324,million USD
Sint Maarten (Dutch part),Gross Domestic Product,2016,1401.843575,million USD
Sint Maarten (Dutch part),Gross Domestic Product,2017,1289.329609,million USD
Sint Maarten (Dutch part),Gross Domestic Product,2018,1290.502793,million USD
Sint Maarten (Dutch part),Gross Domestic Product,2019,1375.810056,million USD
Sint Maarten (Dutch part),Gross Domestic Product,2020,1131.675978,million USD
Sint Maarten (Dutch part),Gross Domestic Product,2021,1153.842827,million USD
Sint Maarten (Dutch part),Gross Domestic Product,2022,1309.612772,million USD
Slovakia,Gross Domestic Product,1990,16847.017815,million USD
Slovakia,Gross Domestic Product,1991,11798.767085,million USD
Slovakia,Gross Domestic Product,1992,12826.613064,million USD
Slovakia,Gross Domestic Product,1993,13810.323331,million USD
Slovakia,Gross Domestic Product,1994,15977.664087,million USD
Slovakia,Gross Domestic Product,1995,20042.195026,million USD
Slovakia,Gross Domestic Product,1996,21653.525575,million USD
Slovakia,Gross Domestic Product,1997,21916.978438,million USD
Slovakia,Gross Domestic Product,1998,22819.560781,million USD
Slovakia,Gross Domestic Product,1999,20818.397518,million USD
Slovakia,Gross Domestic Product,2000,20719.405913,million USD
Slovakia,Gross Domestic Product,2001,21410.391168,million USD
Slovakia,Gross Domestic Product,2002,24810.702665,million USD
Slovakia,Gross Domestic Product,2003,33981.839626,million USD
Slovakia,Gross Domestic Product,2004,43124.835526,million USD
Slovakia,Gross Domestic Product,2005,49033.427536,million USD
Slovakia,Gross Domestic Product,2006,57175.135393,million USD
Slovakia,Gross Domestic Product,2007,77056.509956,million USD
Slovakia,Gross Domestic Product,2008,96733.211075,million USD
Slovakia,Gross Domestic Product,2009,89040.925541,million USD
Slovakia,Gross Domestic Product,2010,91073.977541,million USD
Slovakia,Gross Domestic Product,2011,99791.925672,million USD
Slovakia,Gross Domestic Product,2012,94629.143637,million USD
Slovakia,Gross Domestic Product,2013,98907.1033,million USD
Slovakia,Gross Domestic Product,2014,101302.123266,million USD
Slovakia,Gross Domestic Product,2015,88865.137939,million USD
Slovakia,Gross Domestic Product,2016,89891.636384,million USD
Slovakia,Gross Domestic Product,2017,95649.966261,million USD
Slovakia,Gross Domestic Product,2018,106137.924016,million USD
Slovakia,Gross Domestic Product,2019,105720.354989,million USD
Slovakia,Gross Domestic Product,2020,106696.828626,million USD
Slovakia,Gross Domestic Product,2021,116527.101098,million USD
Slovakia,Gross Domestic Product,2022,113396.523341,million USD
Slovenia,Gross Domestic Product,1990,18183.749831,million USD
Slovenia,Gross Domestic Product,1991,13257.627208,million USD
Slovenia,Gross Domestic Product,1992,13100.878725,million USD
Slovenia,Gross Domestic Product,1993,13257.517355,million USD
Slovenia,Gross Domestic Product,1994,15049.380906,million USD
Slovenia,Gross Domestic Product,1995,21353.571132,million USD
Slovenia,Gross Domestic Product,1996,21504.748284,million USD
Slovenia,Gross Domestic Product,1997,20764.111063,million USD
Slovenia,Gross Domestic Product,1998,22144.136618,million USD
Slovenia,Gross Domestic Product,1999,22711.102766,million USD
Slovenia,Gross Domestic Product,2000,20291.213416,million USD
Slovenia,Gross Domestic Product,2001,20876.867678,million USD
Slovenia,Gross Domestic Product,2002,23488.99907,million USD
Slovenia,Gross Domestic Product,2003,29635.734734,million USD
Slovenia,Gross Domestic Product,2004,34415.118608,million USD
Slovenia,Gross Domestic Product,2005,36204.339761,million USD
Slovenia,Gross Domestic Product,2006,39478.727403,million USD
Slovenia,Gross Domestic Product,2007,48003.908915,million USD
Slovenia,Gross Domestic Product,2008,55554.567022,million USD
Slovenia,Gross Domestic Product,2009,50365.022483,million USD
Slovenia,Gross Domestic Product,2010,48161.250405,million USD
Slovenia,Gross Domestic Product,2011,51516.366655,million USD
Slovenia,Gross Domestic Product,2012,46580.45747,million USD
Slovenia,Gross Domestic Product,2013,48401.896808,million USD
Slovenia,Gross Domestic Product,2014,49930.685013,million USD
Slovenia,Gross Domestic Product,2015,43090.173395,million USD
Slovenia,Gross Domestic Product,2016,44736.333522,million USD
Slovenia,Gross Domestic Product,2017,48589.100043,million USD
Slovenia,Gross Domestic Product,2018,54177.882426,million USD
Slovenia,Gross Domestic Product,2019,54331.588482,million USD
Slovenia,Gross Domestic Product,2020,53706.800044,million USD
Slovenia,Gross Domestic Product,2021,61748.586535,million USD
Slovenia,Gross Domestic Product,2022,62117.768015,million USD
Solomon Islands,Gross Domestic Product,1970,32.032005,million USD
Solomon Islands,Gross Domestic Product,1971,34.595543,million USD
Solomon Islands,Gross Domestic Product,1972,37.740356,million USD
Solomon Islands,Gross Domestic Product,1973,50.560001,million USD
Solomon Islands,Gross Domestic Product,1974,72.91371,million USD
Solomon Islands,Gross Domestic Product,1975,64.801885,million USD
Solomon Islands,Gross Domestic Product,1976,72.102165,million USD
Solomon Islands,Gross Domestic Product,1977,81.502153,million USD
Solomon Islands,Gross Domestic Product,1978,98.207728,million USD
Solomon Islands,Gross Domestic Product,1979,130.14393,million USD
Solomon Islands,Gross Domestic Product,1980,143.52385,million USD
Solomon Islands,Gross Domestic Product,1981,161.578312,million USD
Solomon Islands,Gross Domestic Product,1982,163.216234,million USD
Solomon Islands,Gross Domestic Product,1983,123.110859,million USD
Solomon Islands,Gross Domestic Product,1984,174.057757,million USD
Solomon Islands,Gross Domestic Product,1985,159.984693,million USD
Solomon Islands,Gross Domestic Product,1986,144.989951,million USD
Solomon Islands,Gross Domestic Product,1987,146.159446,million USD
Solomon Islands,Gross Domestic Product,1988,176.229082,million USD
Solomon Islands,Gross Domestic Product,1989,167.622979,million USD
Solomon Islands,Gross Domestic Product,1990,208.123801,million USD
Solomon Islands,Gross Domestic Product,1991,220.388618,million USD
Solomon Islands,Gross Domestic Product,1992,260.612684,million USD
Solomon Islands,Gross Domestic Product,1993,282.708717,million USD
Solomon Islands,Gross Domestic Product,1994,319.776789,million USD
Solomon Islands,Gross Domestic Product,1995,376.576787,million USD
Solomon Islands,Gross Domestic Product,1996,429.993206,million USD
Solomon Islands,Gross Domestic Product,1997,449.756608,million USD
Solomon Islands,Gross Domestic Product,1998,407.606706,million USD
Solomon Islands,Gross Domestic Product,1999,446.398122,million USD
Solomon Islands,Gross Domestic Product,2000,410.144956,million USD
Solomon Islands,Gross Domestic Product,2001,419.053475,million USD
Solomon Islands,Gross Domestic Product,2002,354.150567,million USD
Solomon Islands,Gross Domestic Product,2003,417.666652,million USD
Solomon Islands,Gross Domestic Product,2004,468.000126,million USD
Solomon Islands,Gross Domestic Product,2005,552.88136,million USD
Solomon Islands,Gross Domestic Product,2006,617.257425,million USD
Solomon Islands,Gross Domestic Product,2007,695.291213,million USD
Solomon Islands,Gross Domestic Product,2008,776.335559,million USD
Solomon Islands,Gross Domestic Product,2009,805.557327,million USD
Solomon Islands,Gross Domestic Product,2010,898.128508,million USD
Solomon Islands,Gross Domestic Product,2011,1063.898221,million USD
Solomon Islands,Gross Domestic Product,2012,1185.217665,million USD
Solomon Islands,Gross Domestic Product,2013,1285.905941,million USD
Solomon Islands,Gross Domestic Product,2014,1335.576696,million USD
Solomon Islands,Gross Domestic Product,2015,1307.908823,million USD
Solomon Islands,Gross Domestic Product,2016,1379.4863,million USD
Solomon Islands,Gross Domestic Product,2017,1469.790453,million USD
Solomon Islands,Gross Domestic Product,2018,1615.473275,million USD
Solomon Islands,Gross Domestic Product,2019,1619.150505,million USD
Solomon Islands,Gross Domestic Product,2020,1536.143444,million USD
Solomon Islands,Gross Domestic Product,2021,1632.291061,million USD
Solomon Islands,Gross Domestic Product,2022,1648.205184,million USD
Somalia,Gross Domestic Product,1970,341.02555,million USD
Somalia,Gross Domestic Product,1971,347.039348,million USD
Somalia,Gross Domestic Product,1972,447.883941,million USD
Somalia,Gross Domestic Product,1973,483.699611,million USD
Somalia,Gross Domestic Product,1974,572.504036,million USD
Somalia,Gross Domestic Product,1975,757.015879,million USD
Somalia,Gross Domestic Product,1976,871.344245,million USD
Somalia,Gross Domestic Product,1977,444.038199,million USD
Somalia,Gross Domestic Product,1978,502.834055,million USD
Somalia,Gross Domestic Product,1979,517.395442,million USD
Somalia,Gross Domestic Product,1980,574.246743,million USD
Somalia,Gross Domestic Product,1981,667.958514,million USD
Somalia,Gross Domestic Product,1982,728.851152,million USD
Somalia,Gross Domestic Product,1983,669.71857,million USD
Somalia,Gross Domestic Product,1984,716.539851,million USD
Somalia,Gross Domestic Product,1985,809.645162,million USD
Somalia,Gross Domestic Product,1986,808.226355,million USD
Somalia,Gross Domestic Product,1987,911.759985,million USD
Somalia,Gross Domestic Product,1988,976.158864,million USD
Somalia,Gross Domestic Product,1989,1053.053695,million USD
Somalia,Gross Domestic Product,1990,1117.894054,million USD
Somalia,Gross Domestic Product,1991,717.97493,million USD
Somalia,Gross Domestic Product,1992,709.297578,million USD
Somalia,Gross Domestic Product,1993,1260.132956,million USD
Somalia,Gross Domestic Product,1994,1481.205098,million USD
Somalia,Gross Domestic Product,1995,1534.756135,million USD
Somalia,Gross Domestic Product,1996,1792.234297,million USD
Somalia,Gross Domestic Product,1997,2191.749013,million USD
Somalia,Gross Domestic Product,1998,2962.047564,million USD
Somalia,Gross Domestic Product,1999,3045.751528,million USD
Somalia,Gross Domestic Product,2000,3412.79745,million USD
Somalia,Gross Domestic Product,2001,2252.847465,million USD
Somalia,Gross Domestic Product,2002,2192.684135,million USD
Somalia,Gross Domestic Product,2003,2836.724352,million USD
Somalia,Gross Domestic Product,2004,3859.592813,million USD
Somalia,Gross Domestic Product,2005,4683.246454,million USD
Somalia,Gross Domestic Product,2006,5026.743282,million USD
Somalia,Gross Domestic Product,2007,5430.713729,million USD
Somalia,Gross Domestic Product,2008,5913.620293,million USD
Somalia,Gross Domestic Product,2009,2948.594552,million USD
Somalia,Gross Domestic Product,2010,2687.807004,million USD
Somalia,Gross Domestic Product,2011,2906.000097,million USD
Somalia,Gross Domestic Product,2012,4041.702389,million USD
Somalia,Gross Domestic Product,2013,4576.690434,million USD
Somalia,Gross Domestic Product,2014,5025.345566,million USD
Somalia,Gross Domestic Product,2015,5334.682559,million USD
Somalia,Gross Domestic Product,2016,5533.998919,million USD
Somalia,Gross Domestic Product,2017,5609.009995,million USD
Somalia,Gross Domestic Product,2018,5856.433389,million USD
Somalia,Gross Domestic Product,2019,6484.875336,million USD
Somalia,Gross Domestic Product,2020,6883.241661,million USD
Somalia,Gross Domestic Product,2021,7628.276434,million USD
Somalia,Gross Domestic Product,2022,8374.04315,million USD
South Africa,Gross Domestic Product,1970,18656.436461,million USD
South Africa,Gross Domestic Product,1971,20591.360441,million USD
South Africa,Gross Domestic Product,1972,21621.173733,million USD
South Africa,Gross Domestic Product,1973,29635.319023,million USD
South Africa,Gross Domestic Product,1974,37223.44701,million USD
South Africa,Gross Domestic Product,1975,38493.019666,million USD
South Africa,Gross Domestic Product,1976,36959.082763,million USD
South Africa,Gross Domestic Product,1977,41048.208458,million USD
South Africa,Gross Domestic Product,1978,47224.42966,million USD
South Africa,Gross Domestic Product,1979,58276.503954,million USD
South Africa,Gross Domestic Product,1980,83912.539371,million USD
South Africa,Gross Domestic Product,1981,86252.098058,million USD
South Africa,Gross Domestic Product,1982,79121.411435,million USD
South Africa,Gross Domestic Product,1983,88229.549694,million USD
South Africa,Gross Domestic Product,1984,78093.503778,million USD
South Africa,Gross Domestic Product,1985,59647.66651,million USD
South Africa,Gross Domestic Product,1986,68114.593939,million USD
South Africa,Gross Domestic Product,1987,89366.053282,million USD
South Africa,Gross Domestic Product,1988,96056.287126,million USD
South Africa,Gross Domestic Product,1989,99975.421719,million USD
South Africa,Gross Domestic Product,1990,116699.341348,million USD
South Africa,Gross Domestic Product,1991,128644.678307,million USD
South Africa,Gross Domestic Product,1992,143433.052616,million USD
South Africa,Gross Domestic Product,1993,147194.766345,million USD
South Africa,Gross Domestic Product,1994,153512.697967,million USD
South Africa,Gross Domestic Product,1995,171735.933908,million USD
South Africa,Gross Domestic Product,1996,163234.919047,million USD
South Africa,Gross Domestic Product,1997,168978.069555,million USD
South Africa,Gross Domestic Product,1998,152982.979936,million USD
South Africa,Gross Domestic Product,1999,151516.952939,million USD
South Africa,Gross Domestic Product,2000,151752.749919,million USD
South Africa,Gross Domestic Product,2001,135429.908545,million USD
South Africa,Gross Domestic Product,2002,129087.560694,million USD
South Africa,Gross Domestic Product,2003,197018.960962,million USD
South Africa,Gross Domestic Product,2004,255806.928388,million USD
South Africa,Gross Domestic Product,2005,288867.202057,million USD
South Africa,Gross Domestic Product,2006,303858.66788,million USD
South Africa,Gross Domestic Product,2007,333077.117248,million USD
South Africa,Gross Domestic Product,2008,316131.245859,million USD
South Africa,Gross Domestic Product,2009,329754.054493,million USD
South Africa,Gross Domestic Product,2010,417363.825022,million USD
South Africa,Gross Domestic Product,2011,458199.486476,million USD
South Africa,Gross Domestic Product,2012,434396.913955,million USD
South Africa,Gross Domestic Product,2013,400684.385533,million USD
South Africa,Gross Domestic Product,2014,380908.893421,million USD
South Africa,Gross Domestic Product,2015,346486.124785,million USD
South Africa,Gross Domestic Product,2016,323567.671625,million USD
South Africa,Gross Domestic Product,2017,380851.444101,million USD
South Africa,Gross Domestic Product,2018,403945.686265,million USD
South Africa,Gross Domestic Product,2019,388531.22658,million USD
South Africa,Gross Domestic Product,2020,337619.569569,million USD
South Africa,Gross Domestic Product,2021,419015.636066,million USD
South Africa,Gross Domestic Product,2022,405869.718463,million USD
South Sudan,Gross Domestic Product,2008,14453.648701,million USD
South Sudan,Gross Domestic Product,2009,11590.968057,million USD
South Sudan,Gross Domestic Product,2010,14924.990282,million USD
South Sudan,Gross Domestic Product,2011,17192.591466,million USD
South Sudan,Gross Domestic Product,2012,8874.498843,million USD
South Sudan,Gross Domestic Product,2013,12724.466341,million USD
South Sudan,Gross Domestic Product,2014,14943.981357,million USD
South Sudan,Gross Domestic Product,2015,6230.859386,million USD
South Sudan,Gross Domestic Product,2016,3276.386148,million USD
South Sudan,Gross Domestic Product,2017,3571.364985,million USD
South Sudan,Gross Domestic Product,2018,3797.75182,million USD
South Sudan,Gross Domestic Product,2019,4305.830329,million USD
South Sudan,Gross Domestic Product,2020,4215.524494,million USD
South Sudan,Gross Domestic Product,2021,4304.069241,million USD
Spain,Gross Domestic Product,1970,40992.170319,million USD
Spain,Gross Domestic Product,1971,46617.734549,million USD
Spain,Gross Domestic Product,1972,59135.63141,million USD
Spain,Gross Domestic Product,1973,78650.722199,million USD
Spain,Gross Domestic Product,1974,97273.206247,million USD
Spain,Gross Domestic Product,1975,114769.554577,million USD
Spain,Gross Domestic Product,1976,118508.767238,million USD
Spain,Gross Domestic Product,1977,132437.725633,million USD
Spain,Gross Domestic Product,1978,160605.626434,million USD
Spain,Gross Domestic Product,1979,214586.330472,million USD
Spain,Gross Domestic Product,1980,232746.730638,million USD
Spain,Gross Domestic Product,1981,202820.54,million USD
Spain,Gross Domestic Product,1982,196006.582748,million USD
Spain,Gross Domestic Product,1983,170945.006233,million USD
Spain,Gross Domestic Product,1984,172104.145448,million USD
Spain,Gross Domestic Product,1985,180796.025119,million USD
Spain,Gross Domestic Product,1986,251318.779328,million USD
Spain,Gross Domestic Product,1987,318739.462054,million USD
Spain,Gross Domestic Product,1988,376160.427091,million USD
Spain,Gross Domestic Product,1989,414777.982046,million USD
Spain,Gross Domestic Product,1990,536527.782598,million USD
Spain,Gross Domestic Product,1991,577146.587565,million USD
Spain,Gross Domestic Product,1992,630905.064556,million USD
Spain,Gross Domestic Product,1993,525109.612617,million USD
Spain,Gross Domestic Product,1994,530560.312418,million USD
Spain,Gross Domestic Product,1995,614612.315184,million USD
Spain,Gross Domestic Product,1996,642629.976792,million USD
Spain,Gross Domestic Product,1997,590101.662198,million USD
Spain,Gross Domestic Product,1998,619225.850406,million USD
Spain,Gross Domestic Product,1999,634674.716299,million USD
Spain,Gross Domestic Product,2000,596877.190531,million USD
Spain,Gross Domestic Product,2001,627281.18764,million USD
Spain,Gross Domestic Product,2002,705426.402795,million USD
Spain,Gross Domestic Product,2003,905457.182332,million USD
Spain,Gross Domestic Product,2004,1067139.744091,million USD
Spain,Gross Domestic Product,2005,1153256.976571,million USD
Spain,Gross Domestic Product,2006,1259279.36197,million USD
Spain,Gross Domestic Product,2007,1472055.567912,million USD
Spain,Gross Domestic Product,2008,1625285.04679,million USD
Spain,Gross Domestic Product,2009,1485494.011251,million USD
Spain,Gross Domestic Product,2010,1420722.034063,million USD
Spain,Gross Domestic Product,2011,1478772.824224,million USD
Spain,Gross Domestic Product,2012,1324826.515505,million USD
Spain,Gross Domestic Product,2013,1355194.25986,million USD
Spain,Gross Domestic Product,2014,1369995.874783,million USD
Spain,Gross Domestic Product,2015,1195676.021494,million USD
Spain,Gross Domestic Product,2016,1232717.585352,million USD
Spain,Gross Domestic Product,2017,1313245.330198,million USD
Spain,Gross Domestic Product,2018,1421702.715218,million USD
Spain,Gross Domestic Product,2019,1394320.055129,million USD
Spain,Gross Domestic Product,2020,1276962.685648,million USD
Spain,Gross Domestic Product,2021,1427380.681295,million USD
Spain,Gross Domestic Product,2022,1397509.272054,million USD
Sri Lanka,Gross Domestic Product,1970,2815.130072,million USD
Sri Lanka,Gross Domestic Product,1971,2881.31251,million USD
Sri Lanka,Gross Domestic Product,1972,3218.597319,million USD
Sri Lanka,Gross Domestic Product,1973,3502.373692,million USD
Sri Lanka,Gross Domestic Product,1974,4358.964299,million USD
Sri Lanka,Gross Domestic Product,1975,4509.822194,million USD
Sri Lanka,Gross Domestic Product,1976,4290.637978,million USD
Sri Lanka,Gross Domestic Product,1977,4854.356293,million USD
Sri Lanka,Gross Domestic Product,1978,3326.572048,million USD
Sri Lanka,Gross Domestic Product,1979,4062.258962,million USD
Sri Lanka,Gross Domestic Product,1980,4890.608252,million USD
Sri Lanka,Gross Domestic Product,1981,5196.966965,million USD
Sri Lanka,Gross Domestic Product,1982,5544.973228,million USD
Sri Lanka,Gross Domestic Product,1983,5994.836427,million USD
Sri Lanka,Gross Domestic Product,1984,6853.904411,million USD
Sri Lanka,Gross Domestic Product,1985,6872.669829,million USD
Sri Lanka,Gross Domestic Product,1986,7282.870926,million USD
Sri Lanka,Gross Domestic Product,1987,7588.153682,million USD
Sri Lanka,Gross Domestic Product,1988,8138.939271,million USD
Sri Lanka,Gross Domestic Product,1989,8148.459901,million USD
Sri Lanka,Gross Domestic Product,1990,9389.55099,million USD
Sri Lanka,Gross Domestic Product,1991,10574.578682,million USD
Sri Lanka,Gross Domestic Product,1992,11386.333004,million USD
Sri Lanka,Gross Domestic Product,1993,12236.61488,million USD
Sri Lanka,Gross Domestic Product,1994,13868.489459,million USD
Sri Lanka,Gross Domestic Product,1995,15293.042422,million USD
Sri Lanka,Gross Domestic Product,1996,16514.981826,million USD
Sri Lanka,Gross Domestic Product,1997,17872.6709,million USD
Sri Lanka,Gross Domestic Product,1998,18568.153866,million USD
Sri Lanka,Gross Domestic Product,1999,18442.306336,million USD
Sri Lanka,Gross Domestic Product,2000,19131.796458,million USD
Sri Lanka,Gross Domestic Product,2001,18364.211053,million USD
Sri Lanka,Gross Domestic Product,2002,19572.831562,million USD
Sri Lanka,Gross Domestic Product,2003,21609.196009,million USD
Sri Lanka,Gross Domestic Product,2004,23646.374864,million USD
Sri Lanka,Gross Domestic Product,2005,27931.971938,million USD
Sri Lanka,Gross Domestic Product,2006,32365.078169,million USD
Sri Lanka,Gross Domestic Product,2007,37023.526063,million USD
Sri Lanka,Gross Domestic Product,2008,46595.310335,million USD
Sri Lanka,Gross Domestic Product,2009,48143.074176,million USD
Sri Lanka,Gross Domestic Product,2010,56725.754848,million USD
Sri Lanka,Gross Domestic Product,2011,65292.745704,million USD
Sri Lanka,Gross Domestic Product,2012,68434.431855,million USD
Sri Lanka,Gross Domestic Product,2013,74317.788943,million USD
Sri Lanka,Gross Domestic Product,2014,79356.458315,million USD
Sri Lanka,Gross Domestic Product,2015,80604.076558,million USD
Sri Lanka,Gross Domestic Product,2016,82401.055069,million USD
Sri Lanka,Gross Domestic Product,2017,87428.117558,million USD
Sri Lanka,Gross Domestic Product,2018,87963.065435,million USD
Sri Lanka,Gross Domestic Product,2019,83902.561128,million USD
Sri Lanka,Gross Domestic Product,2020,80969.701481,million USD
Sri Lanka,Gross Domestic Product,2021,85308.759183,million USD
Sri Lanka,Gross Domestic Product,2022,73330.311111,million USD
Sudan,Gross Domestic Product,2008,49508.78435,million USD
Sudan,Gross Domestic Product,2009,48971.439614,million USD
Sudan,Gross Domestic Product,2010,54739.552605,million USD
Sudan,Gross Domestic Product,2011,68307.942577,million USD
Sudan,Gross Domestic Product,2012,62286.732516,million USD
Sudan,Gross Domestic Product,2013,63933.59451,million USD
Sudan,Gross Domestic Product,2014,78091.095023,million USD
Sudan,Gross Domestic Product,2015,83933.528709,million USD
Sudan,Gross Domestic Product,2016,89671.402298,million USD
Sudan,Gross Domestic Product,2017,122072.729884,million USD
Sudan,Gross Domestic Product,2018,48363.447289,million USD
Sudan,Gross Domestic Product,2019,35118.937306,million USD
Sudan,Gross Domestic Product,2020,34285.818055,million USD
Sudan,Gross Domestic Product,2021,35867.261255,million USD
Sudan,Gross Domestic Product,2022,54134.07666,million USD
Sudan (former),Gross Domestic Product,1970,1233.693283,million USD
Sudan (former),Gross Domestic Product,1971,1338.753594,million USD
Sudan (former),Gross Domestic Product,1972,1659.118328,million USD
Sudan (former),Gross Domestic Product,1973,2134.48019,million USD
Sudan (former),Gross Domestic Product,1974,2600.396331,million USD
Sudan (former),Gross Domestic Product,1975,3242.13384,million USD
Sudan (former),Gross Domestic Product,1976,4043.202194,million USD
Sudan (former),Gross Domestic Product,1977,4750.817657,million USD
Sudan (former),Gross Domestic Product,1978,5111.632359,million USD
Sudan (former),Gross Domestic Product,1979,5646.498654,million USD
Sudan (former),Gross Domestic Product,1980,6365.486013,million USD
Sudan (former),Gross Domestic Product,1981,7672.758465,million USD
Sudan (former),Gross Domestic Product,1982,5807.458789,million USD
Sudan (former),Gross Domestic Product,1983,5234.454615,million USD
Sudan (former),Gross Domestic Product,1984,7061.693846,million USD
Sudan (former),Gross Domestic Product,1985,6623.77318,million USD
Sudan (former),Gross Domestic Product,1986,8978.2348,million USD
Sudan (former),Gross Domestic Product,1987,11623.565667,million USD
Sudan (former),Gross Domestic Product,1988,11542.303111,million USD
Sudan (former),Gross Domestic Product,1989,11338.680097,million USD
Sudan (former),Gross Domestic Product,1990,12646.642136,million USD
Sudan (former),Gross Domestic Product,1991,11329.063149,million USD
Sudan (former),Gross Domestic Product,1992,12116.633418,million USD
Sudan (former),Gross Domestic Product,1993,12528.649868,million USD
Sudan (former),Gross Domestic Product,1994,11884.304301,million USD
Sudan (former),Gross Domestic Product,1995,12847.187343,million USD
Sudan (former),Gross Domestic Product,1996,8377.204018,million USD
Sudan (former),Gross Domestic Product,1997,10241.121411,million USD
Sudan (former),Gross Domestic Product,1998,10924.153611,million USD
Sudan (former),Gross Domestic Product,1999,10714.222611,million USD
Sudan (former),Gross Domestic Product,2000,13092.089677,million USD
Sudan (former),Gross Domestic Product,2001,15716.361227,million USD
Sudan (former),Gross Domestic Product,2002,18137.125705,million USD
Sudan (former),Gross Domestic Product,2003,21355.295465,million USD
Sudan (former),Gross Domestic Product,2004,26646.006924,million USD
Sudan (former),Gross Domestic Product,2005,35182.65504,million USD
Sudan (former),Gross Domestic Product,2006,45263.776748,million USD
Sudan (former),Gross Domestic Product,2007,59440.603145,million USD
Suriname,Gross Domestic Product,1970,356.362334,million USD
Suriname,Gross Domestic Product,1971,389.074902,million USD
Suriname,Gross Domestic Product,1972,424.052101,million USD
Suriname,Gross Domestic Product,1973,465.155742,million USD
Suriname,Gross Domestic Product,1974,561.74902,million USD
Suriname,Gross Domestic Product,1975,637.653782,million USD
Suriname,Gross Domestic Product,1976,692.938375,million USD
Suriname,Gross Domestic Product,1977,878.726611,million USD
Suriname,Gross Domestic Product,1978,1007.723249,million USD
Suriname,Gross Domestic Product,1979,1072.32437,million USD
Suriname,Gross Domestic Product,1980,1089.108683,million USD
Suriname,Gross Domestic Product,1981,1218.105322,million USD
Suriname,Gross Domestic Product,1982,1253.933894,million USD
Suriname,Gross Domestic Product,1983,1210.638095,million USD
Suriname,Gross Domestic Product,1984,1183.989356,million USD
Suriname,Gross Domestic Product,1985,1196.436975,million USD
Suriname,Gross Domestic Product,1986,1220.797759,million USD
Suriname,Gross Domestic Product,1987,1342.52605,million USD
Suriname,Gross Domestic Product,1988,1590.551821,million USD
Suriname,Gross Domestic Product,1989,754.235103,million USD
Suriname,Gross Domestic Product,1990,751.783566,million USD
Suriname,Gross Domestic Product,1991,798.529577,million USD
Suriname,Gross Domestic Product,1992,819.797751,million USD
Suriname,Gross Domestic Product,1993,782.984302,million USD
Suriname,Gross Domestic Product,1994,826.814143,million USD
Suriname,Gross Domestic Product,1995,844.223262,million USD
Suriname,Gross Domestic Product,1996,1053.312266,million USD
Suriname,Gross Domestic Product,1997,1128.440588,million USD
Suriname,Gross Domestic Product,1998,1352.949124,million USD
Suriname,Gross Domestic Product,1999,1117.458404,million USD
Suriname,Gross Domestic Product,2000,1156.66146,million USD
Suriname,Gross Domestic Product,2001,1021.035589,million USD
Suriname,Gross Domestic Product,2002,1339.11003,million USD
