Area,Item,Year,Value,Unit
Turkmenistan,Gross Domestic Product,1995,518.150074,USD
Turkmenistan,Gross Domestic Product,1996,553.241187,USD
Turkmenistan,Gross Domestic Product,1997,614.406463,USD
Turkmenistan,Gross Domestic Product,1998,645.786144,USD
Turkmenistan,Gross Domestic Product,1999,856.888554,USD
Turkmenistan,Gross Domestic Product,2000,1079.484614,USD
Turkmenistan,Gross Domestic Product,2001,1457.068326,USD
Turkmenistan,Gross Domestic Product,2002,1851.466805,USD
Turkmenistan,Gross Domestic Product,2003,2369.522177,USD
Turkmenistan,Gross Domestic Product,2004,2522.564962,USD
Turkmenistan,Gross Domestic Product,2005,2901.053898,USD
Turkmenistan,Gross Domestic Product,2006,3273.008492,USD
Turkmenistan,Gross Domestic Product,2007,3680.498858,USD
Turkmenistan,Gross Domestic Product,2008,4240.816675,USD
Turkmenistan,Gross Domestic Product,2009,3901.670283,USD
Turkmenistan,Gross Domestic Product,2010,4286.880505,USD
Turkmenistan,Gross Domestic Product,2011,5453.155005,USD
Turkmenistan,Gross Domestic Product,2012,6441.899473,USD
Turkmenistan,Gross Domestic Product,2013,7049.797505,USD
Turkmenistan,Gross Domestic Product,2014,7685.509859,USD
Turkmenistan,Gross Domestic Product,2015,6251.978413,USD
Turkmenistan,Gross Domestic Product,2016,6163.253406,USD
Turkmenistan,Gross Domestic Product,2017,6738.439771,USD
Turkmenistan,Gross Domestic Product,2018,6962.971314,USD
Turkmenistan,Gross Domestic Product,2019,7459.533212,USD
Turkmenistan,Gross Domestic Product,2020,7381.050057,USD
Turkmenistan,Gross Domestic Product,2021,8507.6676,USD
Turkmenistan,Gross Domestic Product,2022,12129.651659,USD
Turks and Caicos Islands,Gross Domestic Product,1970,1725.525508,USD
Turks and Caicos Islands,Gross Domestic Product,1971,1917.770986,USD
Turks and Caicos Islands,Gross Domestic Product,1972,2103.965061,USD
Turks and Caicos Islands,Gross Domestic Product,1973,2302.959459,USD
Turks and Caicos Islands,Gross Domestic Product,1974,2519.19059,USD
Turks and Caicos Islands,Gross Domestic Product,1975,2749.074717,USD
Turks and Caicos Islands,Gross Domestic Product,1976,2996.108578,USD
Turks and Caicos Islands,Gross Domestic Product,1977,3268.679739,USD
Turks and Caicos Islands,Gross Domestic Product,1978,3565.674684,USD
Turks and Caicos Islands,Gross Domestic Product,1979,3895.359111,USD
Turks and Caicos Islands,Gross Domestic Product,1980,4234.717426,USD
Turks and Caicos Islands,Gross Domestic Product,1981,4555.138117,USD
Turks and Caicos Islands,Gross Domestic Product,1982,4885.912986,USD
Turks and Caicos Islands,Gross Domestic Product,1983,5251.475794,USD
Turks and Caicos Islands,Gross Domestic Product,1984,5654.357953,USD
Turks and Caicos Islands,Gross Domestic Product,1985,6096.25509,USD
Turks and Caicos Islands,Gross Domestic Product,1986,6584.082315,USD
Turks and Caicos Islands,Gross Domestic Product,1987,7113.202788,USD
Turks and Caicos Islands,Gross Domestic Product,1988,7719.519323,USD
Turks and Caicos Islands,Gross Domestic Product,1989,8388.487129,USD
Turks and Caicos Islands,Gross Domestic Product,1990,9045.240926,USD
Turks and Caicos Islands,Gross Domestic Product,1991,9658.95101,USD
Turks and Caicos Islands,Gross Domestic Product,1992,10250.529737,USD
Turks and Caicos Islands,Gross Domestic Product,1993,11158.391783,USD
Turks and Caicos Islands,Gross Domestic Product,1994,11939.241008,USD
Turks and Caicos Islands,Gross Domestic Product,1995,12615.286471,USD
Turks and Caicos Islands,Gross Domestic Product,1996,13540.20372,USD
Turks and Caicos Islands,Gross Domestic Product,1997,14248.692764,USD
Turks and Caicos Islands,Gross Domestic Product,1998,15381.526771,USD
Turks and Caicos Islands,Gross Domestic Product,1999,16380.648521,USD
Turks and Caicos Islands,Gross Domestic Product,2000,17042.431391,USD
Turks and Caicos Islands,Gross Domestic Product,2001,18323.873838,USD
Turks and Caicos Islands,Gross Domestic Product,2002,17803.083406,USD
Turks and Caicos Islands,Gross Domestic Product,2003,18848.780533,USD
Turks and Caicos Islands,Gross Domestic Product,2004,21233.93266,USD
Turks and Caicos Islands,Gross Domestic Product,2005,24115.26393,USD
Turks and Caicos Islands,Gross Domestic Product,2006,28728.568649,USD
Turks and Caicos Islands,Gross Domestic Product,2007,29446.084361,USD
Turks and Caicos Islands,Gross Domestic Product,2008,31459.544672,USD
Turks and Caicos Islands,Gross Domestic Product,2009,24602.90917,USD
Turks and Caicos Islands,Gross Domestic Product,2010,23103.943147,USD
Turks and Caicos Islands,Gross Domestic Product,2011,23649.71359,USD
Turks and Caicos Islands,Gross Domestic Product,2012,22666.406908,USD
Turks and Caicos Islands,Gross Domestic Product,2013,22451.568733,USD
Turks and Caicos Islands,Gross Domestic Product,2014,24040.874661,USD
Turks and Caicos Islands,Gross Domestic Product,2015,25783.294105,USD
Turks and Caicos Islands,Gross Domestic Product,2016,26995.03216,USD
Turks and Caicos Islands,Gross Domestic Product,2017,25659.195864,USD
Turks and Caicos Islands,Gross Domestic Product,2018,26831.971461,USD
Turks and Caicos Islands,Gross Domestic Product,2019,27795.148561,USD
Turks and Caicos Islands,Gross Domestic Product,2020,20882.26127,USD
Turks and Caicos Islands,Gross Domestic Product,2021,20908.581992,USD
Turks and Caicos Islands,Gross Domestic Product,2022,22496.642389,USD
Tuvalu,Gross Domestic Product,1970,444.646428,USD
Tuvalu,Gross Domestic Product,1971,469.399805,USD
Tuvalu,Gross Domestic Product,1972,514.044496,USD
Tuvalu,Gross Domestic Product,1973,637.626056,USD
Tuvalu,Gross Domestic Product,1974,657.954476,USD
Tuvalu,Gross Domestic Product,1975,602.999743,USD
Tuvalu,Gross Domestic Product,1976,568.764715,USD
Tuvalu,Gross Domestic Product,1977,507.768882,USD
Tuvalu,Gross Domestic Product,1978,528.066927,USD
Tuvalu,Gross Domestic Product,1979,529.470727,USD
Tuvalu,Gross Domestic Product,1980,555.76007,USD
Tuvalu,Gross Domestic Product,1981,599.672833,USD
Tuvalu,Gross Domestic Product,1982,473.603964,USD
Tuvalu,Gross Domestic Product,1983,493.325288,USD
Tuvalu,Gross Domestic Product,1984,529.621176,USD
Tuvalu,Gross Domestic Product,1985,422.093998,USD
Tuvalu,Gross Domestic Product,1986,514.406347,USD
Tuvalu,Gross Domestic Product,1987,612.839586,USD
Tuvalu,Gross Domestic Product,1988,850.920278,USD
Tuvalu,Gross Domestic Product,1989,910.209595,USD
Tuvalu,Gross Domestic Product,1990,1038.880457,USD
Tuvalu,Gross Domestic Product,1991,1084.587493,USD
Tuvalu,Gross Domestic Product,1992,1131.320443,USD
Tuvalu,Gross Domestic Product,1993,1006.479343,USD
Tuvalu,Gross Domestic Product,1994,1195.548815,USD
Tuvalu,Gross Domestic Product,1995,1227.178286,USD
Tuvalu,Gross Domestic Product,1996,1299.885369,USD
Tuvalu,Gross Domestic Product,1997,1391.231229,USD
Tuvalu,Gross Domestic Product,1998,1347.45299,USD
Tuvalu,Gross Domestic Product,1999,1429.694091,USD
Tuvalu,Gross Domestic Product,2000,1435.371035,USD
Tuvalu,Gross Domestic Product,2001,1380.178242,USD
Tuvalu,Gross Domestic Product,2002,1616.6182,USD
Tuvalu,Gross Domestic Product,2003,1898.822134,USD
Tuvalu,Gross Domestic Product,2004,2208.963358,USD
Tuvalu,Gross Domestic Product,2005,2187.181995,USD
Tuvalu,Gross Domestic Product,2006,2282.46811,USD
Tuvalu,Gross Domestic Product,2007,2661.903938,USD
Tuvalu,Gross Domestic Product,2008,2921.086876,USD
Tuvalu,Gross Domestic Product,2009,2587.019807,USD
Tuvalu,Gross Domestic Product,2010,2975.895631,USD
Tuvalu,Gross Domestic Product,2011,3575.008761,USD
Tuvalu,Gross Domestic Product,2012,3427.416336,USD
Tuvalu,Gross Domestic Product,2013,3435.748631,USD
Tuvalu,Gross Domestic Product,2014,3448.678903,USD
Tuvalu,Gross Domestic Product,2015,3327.554607,USD
Tuvalu,Gross Domestic Product,2016,3801.822418,USD
Tuvalu,Gross Domestic Product,2017,4183.205886,USD
Tuvalu,Gross Domestic Product,2018,4421.721375,USD
Tuvalu,Gross Domestic Product,2019,4942.806307,USD
Tuvalu,Gross Domestic Product,2020,4675.395969,USD
Tuvalu,Gross Domestic Product,2021,5370.419271,USD
Tuvalu,Gross Domestic Product,2022,5332.667541,USD
Uganda,Gross Domestic Product,1970,138.006017,USD
Uganda,Gross Domestic Product,1971,148.385393,USD
Uganda,Gross Domestic Product,1972,157.238927,USD
Uganda,Gross Domestic Product,1973,179.72431,USD
Uganda,Gross Domestic Product,1974,212.268445,USD
Uganda,Gross Domestic Product,1975,237.565217,USD
Uganda,Gross Domestic Product,1976,244.100001,USD
Uganda,Gross Domestic Product,1977,255.886878,USD
Uganda,Gross Domestic Product,1978,256.042298,USD
Uganda,Gross Domestic Product,1979,236.85293,USD
Uganda,Gross Domestic Product,1980,244.350476,USD
Uganda,Gross Domestic Product,1981,272.068918,USD
Uganda,Gross Domestic Product,1982,304.290065,USD
Uganda,Gross Domestic Product,1983,328.026761,USD
Uganda,Gross Domestic Product,1984,315.534715,USD
Uganda,Gross Domestic Product,1985,315.398252,USD
Uganda,Gross Domestic Product,1986,348.879243,USD
Uganda,Gross Domestic Product,1987,378.391058,USD
Uganda,Gross Domestic Product,1988,419.134774,USD
Uganda,Gross Domestic Product,1989,358.466013,USD
Uganda,Gross Domestic Product,1990,245.522018,USD
Uganda,Gross Domestic Product,1991,192.621263,USD
Uganda,Gross Domestic Product,1992,199.936265,USD
Uganda,Gross Domestic Product,1993,199.623676,USD
Uganda,Gross Domestic Product,1994,303.594721,USD
Uganda,Gross Domestic Product,1995,345.65464,USD
Uganda,Gross Domestic Product,1996,340.904028,USD
Uganda,Gross Domestic Product,1997,356.603762,USD
Uganda,Gross Domestic Product,1998,332.483519,USD
Uganda,Gross Domestic Product,1999,305.601526,USD
Uganda,Gross Domestic Product,2000,282.204696,USD
Uganda,Gross Domestic Product,2001,284.565501,USD
Uganda,Gross Domestic Product,2002,290.18452,USD
Uganda,Gross Domestic Product,2003,297.273527,USD
Uganda,Gross Domestic Product,2004,345.361623,USD
Uganda,Gross Domestic Product,2005,399.266376,USD
Uganda,Gross Domestic Product,2006,425.300416,USD
Uganda,Gross Domestic Product,2007,508.188818,USD
Uganda,Gross Domestic Product,2008,596.56927,USD
Uganda,Gross Domestic Product,2009,793.279607,USD
Uganda,Gross Domestic Product,2010,949.266122,USD
Uganda,Gross Domestic Product,2011,853.331915,USD
Uganda,Gross Domestic Product,2012,899.611668,USD
Uganda,Gross Domestic Product,2013,665.322918,USD
Uganda,Gross Domestic Product,2014,1072.934397,USD
Uganda,Gross Domestic Product,2015,781.720877,USD
Uganda,Gross Domestic Product,2016,786.598749,USD
Uganda,Gross Domestic Product,2017,787.332281,USD
Uganda,Gross Domestic Product,2018,820.794689,USD
Uganda,Gross Domestic Product,2019,879.524142,USD
Uganda,Gross Domestic Product,2020,857.136026,USD
Uganda,Gross Domestic Product,2021,930.372362,USD
Uganda,Gross Domestic Product,2022,963.028536,USD
Ukraine,Gross Domestic Product,1990,1811.795664,USD
Ukraine,Gross Domestic Product,1991,1707.3875,USD
Ukraine,Gross Domestic Product,1992,1569.193838,USD
Ukraine,Gross Domestic Product,1993,1378.109032,USD
Ukraine,Gross Domestic Product,1994,1090.863919,USD
Ukraine,Gross Domestic Product,1995,986.577383,USD
Ukraine,Gross Domestic Product,1996,911.687212,USD
Ukraine,Gross Domestic Product,1997,1035.252563,USD
Ukraine,Gross Domestic Product,1998,871.919769,USD
Ukraine,Gross Domestic Product,1999,663.128253,USD
Ukraine,Gross Domestic Product,2000,662.34133,USD
Ukraine,Gross Domestic Product,2001,811.928793,USD
Ukraine,Gross Domestic Product,2002,916.201259,USD
Ukraine,Gross Domestic Product,2003,1092.524945,USD
Ukraine,Gross Domestic Product,2004,1422.240415,USD
Ukraine,Gross Domestic Product,2005,1902.236203,USD
Ukraine,Gross Domestic Product,2006,2401.34395,USD
Ukraine,Gross Domestic Product,2007,3211.487984,USD
Ukraine,Gross Domestic Product,2008,4083.768601,USD
Ukraine,Gross Domestic Product,2009,2650.2803,USD
Ukraine,Gross Domestic Product,2010,2977.309301,USD
Ukraine,Gross Domestic Product,2011,3584.672476,USD
Ukraine,Gross Domestic Product,2012,3871.291435,USD
Ukraine,Gross Domestic Product,2013,4045.947554,USD
Ukraine,Gross Domestic Product,2014,2957.022358,USD
Ukraine,Gross Domestic Product,2015,2023.694531,USD
Ukraine,Gross Domestic Product,2016,2082.276095,USD
Ukraine,Gross Domestic Product,2017,2510.017662,USD
Ukraine,Gross Domestic Product,2018,2944.883168,USD
Ukraine,Gross Domestic Product,2019,3480.643241,USD
Ukraine,Gross Domestic Product,2020,3566.816468,USD
Ukraine,Gross Domestic Product,2021,4596.349175,USD
Ukraine,Gross Domestic Product,2022,4049.184114,USD
United Arab Emirates,Gross Domestic Product,1970,3580.422511,USD
United Arab Emirates,Gross Domestic Product,1971,4244.537125,USD
United Arab Emirates,Gross Domestic Product,1972,5611.084417,USD
United Arab Emirates,Gross Domestic Product,1973,9665.318235,USD
United Arab Emirates,Gross Domestic Product,1974,23922.839175,USD
United Arab Emirates,Gross Domestic Product,1975,27444.369312,USD
United Arab Emirates,Gross Domestic Product,1976,31691.670308,USD
United Arab Emirates,Gross Domestic Product,1977,35646.372841,USD
United Arab Emirates,Gross Domestic Product,1978,29912.446224,USD
United Arab Emirates,Gross Domestic Product,1979,34821.459918,USD
United Arab Emirates,Gross Domestic Product,1980,43557.013998,USD
United Arab Emirates,Gross Domestic Product,1981,45427.274595,USD
United Arab Emirates,Gross Domestic Product,1982,40443.339961,USD
United Arab Emirates,Gross Domestic Product,1983,35038.561673,USD
United Arab Emirates,Gross Domestic Product,1984,32372.765087,USD
United Arab Emirates,Gross Domestic Product,1985,29817.455668,USD
United Arab Emirates,Gross Domestic Product,1986,23413.375869,USD
United Arab Emirates,Gross Domestic Product,1987,23389.860471,USD
United Arab Emirates,Gross Domestic Product,1988,21826.98283,USD
United Arab Emirates,Gross Domestic Product,1989,23443.412902,USD
United Arab Emirates,Gross Domestic Product,1990,27031.513531,USD
United Arab Emirates,Gross Domestic Product,1991,26003.884004,USD
United Arab Emirates,Gross Domestic Product,1992,25965.0319,USD
United Arab Emirates,Gross Domestic Product,1993,25346.379477,USD
United Arab Emirates,Gross Domestic Product,1994,25796.269661,USD
United Arab Emirates,Gross Domestic Product,1995,27363.637526,USD
United Arab Emirates,Gross Domestic Product,1996,28970.209431,USD
United Arab Emirates,Gross Domestic Product,1997,29083.394233,USD
United Arab Emirates,Gross Domestic Product,1998,26244.40662,USD
United Arab Emirates,Gross Domestic Product,1999,27618.150569,USD
United Arab Emirates,Gross Domestic Product,2000,32271.827682,USD
United Arab Emirates,Gross Domestic Product,2001,30299.868251,USD
United Arab Emirates,Gross Domestic Product,2002,30616.915628,USD
United Arab Emirates,Gross Domestic Product,2003,33033.494676,USD
United Arab Emirates,Gross Domestic Product,2004,37501.463364,USD
United Arab Emirates,Gross Domestic Product,2005,42741.884493,USD
United Arab Emirates,Gross Domestic Product,2006,45932.067269,USD
United Arab Emirates,Gross Domestic Product,2007,44492.317134,USD
United Arab Emirates,Gross Domestic Product,2008,45730.684723,USD
United Arab Emirates,Gross Domestic Product,2009,32137.144746,USD
United Arab Emirates,Gross Domestic Product,2010,34165.913305,USD
United Arab Emirates,Gross Domestic Product,2011,40893.023361,USD
United Arab Emirates,Gross Domestic Product,2012,43230.467147,USD
United Arab Emirates,Gross Domestic Product,2013,44574.308541,USD
United Arab Emirates,Gross Domestic Product,2014,45624.654045,USD
United Arab Emirates,Gross Domestic Product,2015,40163.620158,USD
United Arab Emirates,Gross Domestic Product,2016,39696.988627,USD
United Arab Emirates,Gross Domestic Product,2017,42522.377617,USD
United Arab Emirates,Gross Domestic Product,2018,46193.351959,USD
United Arab Emirates,Gross Domestic Product,2019,45292.129257,USD
United Arab Emirates,Gross Domestic Product,2020,38463.161997,USD
United Arab Emirates,Gross Domestic Product,2021,43295.393082,USD
United Arab Emirates,Gross Domestic Product,2022,52520.336562,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1970,2348.282225,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1971,2650.634601,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1972,3032.058957,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1973,3428.222006,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1974,3665.988232,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1975,4296.218034,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1976,4134.324268,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1977,4677.394524,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1978,5972.181575,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1979,7802.548286,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1980,10030.021429,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1981,9587.953715,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1982,9123.21642,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1983,8665.235326,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1984,8157.985817,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1985,8637.534956,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1986,10603.574788,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1987,13112.415376,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1988,15981.188981,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1989,16240.180381,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1990,19108.639476,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1991,19922.893171,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1992,20513.451664,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1993,18412.915823,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1994,19735.667543,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1995,23239.143486,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1996,24479.107213,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1997,26810.468998,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1998,28320.399686,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,1999,28812.175173,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,2000,28310.068815,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,2001,27901.657889,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,2002,30086.102487,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,2003,34479.656616,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,2004,40386.915206,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,2005,42144.013007,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,2006,44569.297028,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,2007,50489.101171,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,2008,47482.694945,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,2009,38840.528706,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,2010,39697.19481,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,2011,42132.347646,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,2012,42413.335828,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,2013,43331.50362,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,2014,47322.177901,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,2015,44996.344406,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,2016,41118.746994,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,2017,40617.67907,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,2018,43324.137862,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,2019,42783.995527,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,2020,40331.499768,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,2021,46541.756927,USD
United Kingdom of Great Britain and Northern Ireland,Gross Domestic Product,2022,45614.961415,USD
United Republic of Tanzania,Gross Domestic Product,1970,169.932174,USD
United Republic of Tanzania,Gross Domestic Product,1971,175.691347,USD
United Republic of Tanzania,Gross Domestic Product,1972,193.102221,USD
United Republic of Tanzania,Gross Domestic Product,1973,222.388987,USD
United Republic of Tanzania,Gross Domestic Product,1974,257.764514,USD
United Republic of Tanzania,Gross Domestic Product,1975,286.282008,USD
United Republic of Tanzania,Gross Domestic Product,1976,299.090947,USD
United Republic of Tanzania,Gross Domestic Product,1977,344.714475,USD
United Republic of Tanzania,Gross Domestic Product,1978,398.598471,USD
United Republic of Tanzania,Gross Domestic Product,1979,408.005715,USD
United Republic of Tanzania,Gross Domestic Product,1980,460.040708,USD
United Republic of Tanzania,Gross Domestic Product,1981,514.868391,USD
United Republic of Tanzania,Gross Domestic Product,1982,528.64235,USD
United Republic of Tanzania,Gross Domestic Product,1983,516.394673,USD
United Republic of Tanzania,Gross Domestic Product,1984,459.476908,USD
United Republic of Tanzania,Gross Domestic Product,1985,490.692279,USD
United Republic of Tanzania,Gross Domestic Product,1986,335.424868,USD
United Republic of Tanzania,Gross Domestic Product,1987,227.476334,USD
United Republic of Tanzania,Gross Domestic Product,1988,257.15841,USD
United Republic of Tanzania,Gross Domestic Product,1989,267.351311,USD
United Republic of Tanzania,Gross Domestic Product,1990,254.091922,USD
United Republic of Tanzania,Gross Domestic Product,1991,279.871118,USD
United Republic of Tanzania,Gross Domestic Product,1992,243.492038,USD
United Republic of Tanzania,Gross Domestic Product,1993,215.576082,USD
United Republic of Tanzania,Gross Domestic Product,1994,213.902585,USD
United Republic of Tanzania,Gross Domestic Product,1995,241.627944,USD
United Republic of Tanzania,Gross Domestic Product,1996,293.456154,USD
United Republic of Tanzania,Gross Domestic Product,1997,339.88379,USD
United Republic of Tanzania,Gross Domestic Product,1998,360.494992,USD
United Republic of Tanzania,Gross Domestic Product,1999,359.872908,USD
United Republic of Tanzania,Gross Domestic Product,2000,367.552953,USD
United Republic of Tanzania,Gross Domestic Product,2001,365.02229,USD
United Republic of Tanzania,Gross Domestic Product,2002,370.0722,USD
United Republic of Tanzania,Gross Domestic Product,2003,388.493523,USD
United Republic of Tanzania,Gross Domestic Product,2004,416.332879,USD
United Republic of Tanzania,Gross Domestic Product,2005,446.539251,USD
United Republic of Tanzania,Gross Domestic Product,2006,477.984505,USD
United Republic of Tanzania,Gross Domestic Product,2007,536.993282,USD
United Republic of Tanzania,Gross Domestic Product,2008,665.185627,USD
United Republic of Tanzania,Gross Domestic Product,2009,676.640914,USD
United Republic of Tanzania,Gross Domestic Product,2010,717.647742,USD
United Republic of Tanzania,Gross Domestic Product,2011,752.207814,USD
United Republic of Tanzania,Gross Domestic Product,2012,845.010405,USD
United Republic of Tanzania,Gross Domestic Product,2013,949.164918,USD
United Republic of Tanzania,Gross Domestic Product,2014,1008.363598,USD
United Republic of Tanzania,Gross Domestic Product,2015,924.23992,USD
United Republic of Tanzania,Gross Domestic Product,2016,938.128372,USD
United Republic of Tanzania,Gross Domestic Product,2017,972.626009,USD
United Republic of Tanzania,Gross Domestic Product,2018,1009.679411,USD
United Republic of Tanzania,Gross Domestic Product,2019,1049.464228,USD
United Republic of Tanzania,Gross Domestic Product,2020,1097.599466,USD
United Republic of Tanzania,Gross Domestic Product,2021,1138.216559,USD
United Republic of Tanzania,Gross Domestic Product,2022,1185.367939,USD
United States of America,Gross Domestic Product,1970,5357.719232,USD
United States of America,Gross Domestic Product,1971,5740.781421,USD
United States of America,Gross Domestic Product,1972,6232.313555,USD
United States of America,Gross Domestic Product,1973,6875.41964,USD
United States of America,Gross Domestic Product,1974,7383.686944,USD
United States of America,Gross Domestic Product,1975,7974.950696,USD
United States of America,Gross Domestic Product,1976,8784.225661,USD
United States of America,Gross Domestic Product,1977,9663.252303,USD
United States of America,Gross Domestic Product,1978,10793.021344,USD
United States of America,Gross Domestic Product,1979,11917.335923,USD
United States of America,Gross Domestic Product,1980,12804.99583,USD
United States of America,Gross Domestic Product,1981,14212.204908,USD
United States of America,Gross Domestic Product,1982,14665.650018,USD
United States of America,Gross Domestic Product,1983,15773.42145,USD
United States of America,Gross Domestic Product,1984,17346.210972,USD
United States of America,Gross Domestic Product,1985,18452.262176,USD
United States of America,Gross Domestic Product,1986,19281.619044,USD
United States of America,Gross Domestic Product,1987,20242.446829,USD
United States of America,Gross Domestic Product,1988,21612.46954,USD
United States of America,Gross Domestic Product,1989,23031.172527,USD
United States of America,Gross Domestic Product,1990,24036.819956,USD
United States of America,Gross Domestic Product,1991,24479.743891,USD
United States of America,Gross Domestic Product,1992,25552.339915,USD
United States of America,Gross Domestic Product,1993,26503.460647,USD
United States of America,Gross Domestic Product,1994,27784.863996,USD
United States of America,Gross Domestic Product,1995,28757.558574,USD
United States of America,Gross Domestic Product,1996,30013.352413,USD
United States of America,Gross Domestic Product,1997,31489.337938,USD
United States of America,Gross Domestic Product,1998,32855.93347,USD
United States of America,Gross Domestic Product,1999,34497.877566,USD
United States of America,Gross Domestic Product,2000,36299.590967,USD
United States of America,Gross Domestic Product,2001,37068.381004,USD
United States of America,Gross Domestic Product,2002,37902.196805,USD
United States of America,Gross Domestic Product,2003,39354.392098,USD
United States of America,Gross Domestic Product,2004,41562.455875,USD
United States of America,Gross Domestic Product,2005,43926.289303,USD
United States of America,Gross Domestic Product,2006,46089.875608,USD
United States of America,Gross Domestic Product,2007,47810.218316,USD
United States of America,Gross Domestic Product,2008,48315.694887,USD
United States of America,Gross Domestic Product,2009,46928.69437,USD
United States of America,Gross Domestic Product,2010,48360.538641,USD
United States of America,Gross Domestic Product,2011,49700.202571,USD
United States of America,Gross Domestic Product,2012,51330.813807,USD
United States of America,Gross Domestic Product,2013,52737.963978,USD
United States of America,Gross Domestic Product,2014,54499.490619,USD
United States of America,Gross Domestic Product,2015,56086.219573,USD
United States of America,Gross Domestic Product,2016,57134.85128,USD
United States of America,Gross Domestic Product,2017,59059.596403,USD
United States of America,Gross Domestic Product,2018,61820.484472,USD
United States of America,Gross Domestic Product,2019,63953.688205,USD
United States of America,Gross Domestic Product,2020,62690.80321,USD
United States of America,Gross Domestic Product,2021,69184.7044,USD
United States of America,Gross Domestic Product,2022,75268.885406,USD
Uruguay,Gross Domestic Product,1970,909.463854,USD
Uruguay,Gross Domestic Product,1971,1086.63736,USD
Uruguay,Gross Domestic Product,1972,868.483722,USD
Uruguay,Gross Domestic Product,1973,1102.879764,USD
Uruguay,Gross Domestic Product,1974,1518.849539,USD
Uruguay,Gross Domestic Product,1975,1331.686426,USD
Uruguay,Gross Domestic Product,1976,1386.059031,USD
Uruguay,Gross Domestic Product,1977,1542.604834,USD
Uruguay,Gross Domestic Product,1978,1837.8111,USD
Uruguay,Gross Domestic Product,1979,2617.825112,USD
Uruguay,Gross Domestic Product,1980,3602.94371,USD
Uruguay,Gross Domestic Product,1981,4005.345567,USD
Uruguay,Gross Domestic Product,1982,3265.293004,USD
Uruguay,Gross Domestic Product,1983,1882.751211,USD
Uruguay,Gross Domestic Product,1984,1780.152693,USD
Uruguay,Gross Domestic Product,1985,1727.939099,USD
Uruguay,Gross Domestic Product,1986,2135.320252,USD
