Country Name,Country Code,Series Name,Series Code,1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Seychelles,SYC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.149497223017851,6.370187515233075,5.844374311888029,6.0705209430117435,6.481458244524885,6.4198771540448965,7.316561582625209,7.683254462565571,6.915451717678113,5.161086142164817,4.916538149618304,1.9535863433662342,3.7356166776805817,5.938639655599939,8.485577753865183,5.383083643614898,8.915128803160293,8.220424253442395,8.330343501157456,3.718516655141467,9.778547279439184,6.429794918047489,7.781282048368373,4.256924074051151,8.255423880196188,12.997071189638007,16.32991805613177,18.35707661127522,19.769558260936567,16.2738007947044,13.52283921110745,56.26384469855004,4.323979849234844,7.808971036570755,7.610426101046143,4.684639851154546,12.89806939316949,19.216796322249145,15.627489267415159,6.764042717192141,8.662173851322478,13.349865932814778
Seychelles,SYC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6552.373424886027,6379.013439790218,6347.389991648451,6581.605267101378,7200.464275010359,7210.239110388231,7247.421449039462,7605.026737135119,8337.294024467235,8914.996905225104,9039.875646855482,9643.950384705307,10134.881724305691,9627.831145127204,9533.337849050793,10333.742161372476,11458.548887797824,11513.889969674019,11501.289433706435,11883.90450431245,11603.846825990642,11390.938637448886,10842.330719159827,10572.355789446026,11471.206611681975,12291.78161390976,13314.661175654313,12665.288343017197,12302.880710031453,12503.094116562736,14056.802067044791,14352.575212497264,14266.584154336018,14617.201501156274,14894.485782709642,15446.813434270372,15684.112794399043,16110.990860915454,16747.355422267265,15321.691327851575,16023.631916788612,14461.545692325426
Seychelles,SYC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-5.038637875350062,-2.6457586259871277,-0.495741989576473,3.689946194594839,9.402858159883749,0.13575284876831972,0.5156880109240802,4.934241655603657,9.628727322633537,6.929141266488841,1.400771564566483,6.682334596714881,5.090562684550591,-5.003024139516768,-0.9814598392103449,8.395845453031697,10.884795738661609,0.4829676289563025,-0.1094376965627788,3.3267145637140345,-2.356613335458732,-1.8348069544047831,-4.816178330427064,-2.4900082529000827,8.501897213232596,7.153345153701025,8.321654206636993,-4.877126230027443,-2.8614242579447335,1.6273701359067303,12.42658765900093,2.1041282650332818,-0.5991333045680278,2.4576124391604566,1.8969724234247707,3.7082693529568047,1.536235037332645,2.7217227529048102,3.9498784826177484,-8.512771470295107,4.581351848937601,-9.748640212001675
Seychelles,SYC,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,18.848747047029914,11.015705916725933,14.12914242401812,26.588050571186933,29.209206457064784,31.251868498164164,32.56973544187143,33.27387848386373,30.503812856159918,22.290584790143487,20.32591323596751,19.262932633654195,20.18739630409698,25.483191678838025,24.685412153332962,31.001416579205753,22.420374934286635,20.40457875037921,26.981437700215515,23.521082476721354,20.64024086629102,27.88131441079023,23.57438388776008,25.656130694903247,26.779698807458647,18.917365590709732,27.98341928805361,15.070885190065173,16.863993025877974,21.59600187264535,20.65591929695066,21.636728772271876,31.44107565235298,35.6098313774756,44.729841690158956,42.59977624513817,43.893371618292,42.35398030735366,44.06991966964243,32.64561224366267,34.69882678176894,36.482729281368734
Seychelles,SYC,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-6.727570855766729,6.463789435725161,0.38564439761748304,6.606684219103116,15.759987632822543,8.06542261493881,-1.75693915658168,29.127190456429673,26.776066587686117,16.142829826742073,-2.9413333192677555,12.73956073208089,31.46344812124147,-15.468636188191354,16.90937605059895,27.12149364850285,12.60398012464978,16.78225121781736,-1.2375950947107128,-25.614775373592494,24.567473899950016,-17.777848669790615,-8.445909210178243,22.93619102857683,31.870434660026604,28.375766161805473,-13.776153348466323,9.10100325595225,-2.09414332036107,9.077687910798545,1.9233956066673272,16.283908792689658,7.892008252391221,17.741842850981172,3.9637798932781436,6.492454910790045,11.979531206066056,3.200045899553942,0.8261864062208133,-15.452410376139738,7.668281230735644,3.129157890075703
Seychelles,SYC,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.43045704532524,54.53719240300925,52.78570724603654,51.57753901155054,47.759034719207364,46.70862664167186,43.28235289362248,44.90966557407518,41.82736682084654,40.78372898488439,37.378233772538984,37.983735252524426,46.384646754023265,45.22931467906391,41.06875321888637,41.86747200878298,40.32019900245276,34.7991659568343,33.243665529467364,35.02663123639099,37.2376392946995,31.595015941663117,31.37509683291532,28.480056112013635,29.645180664187336,18.391166460409917,..,..
Seychelles,SYC,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,10.425006657550956,11.815946790823558,10.133446984009293,9.687006376592027,12.682963797754438,13.420250760700975,9.61199021940605,7.241758892668345,6.321516713460628,9.382342088788873,5.868208237756875,4.301993723334106,4.000937076089921,2.5442215994556117,2.531193531575218,3.702280819572448,2.931594033881467,3.887750797762435,2.0878353165941452,3.7906858633487364,2.080267480099851,8.593348426111007,1.3265459092152412,1.1779057448441002,1.7414060088696695,1.2557338564028737,0.6043468964495275,0.8313498844639466,2.910669627112315,5.813062826820031,2.305929583191258,3.199106967590743,2.2068772420808616,0.9333801468164584,0.5271959853500948,0.40035822045968,0.9589757490851524,..,..,..,..,..
Sierra Leone,SLE,Arable land (% of land area),AG.LND.ARBL.ZS,6.30368523136603,6.372956497644777,6.442227763923524,6.511499030202272,6.58077029648102,6.6500415627597675,6.719312829038515,6.733167082294264,6.733167082294264,6.733167082294264,6.733167082294264,6.733167082294264,6.733167082294264,6.719312829038515,6.719312829038515,6.719312829038515,6.705458575782765,6.705458575782765,6.705458575782765,6.788584095317263,9.44195067885841,12.608478802992519,17.133139373787753,19.91867553338875,20.3937378775284,23.41202549182599,17.784981989470765,19.01122194513716,20.24064837905237,21.894984760321417,22.895954558049322,20.388611803823775,21.94028816846772,21.94513715710723,21.94513715710723,21.94513715710723,21.94513715710723,21.94513715710723,21.94513715710723,21.94513715710723,21.94513715710723,..
Sierra Leone,SLE,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,32.39,34.36,33.81,35.84,35.55,38.8,37.63,38.8,40.1,40.42,40.65,37.66,37.78,38.23,35.96,38.03,40.62,36.53,31.29,29.01,34.74,41.89,60.28,66.79,66.32,80.42,68.69,72.96,90.27,102.26,109.17,112.75,118.71,110.39,96.14,93.47,83.94,88.77,77.07,90.78,132.48,..
Sierra Leone,SLE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.015013155858227,15.755687129947024,11.070838441447684,10.624656530500092,14.822450638146591,11.916835699797158,31.964223299310774,28.724676497152192,23.917641493019534,34.68989490374646,31.24937598485868,31.590943222876934,24.282548057419078,29.511546367049817,18.588436382769384,17.445234596833906,13.19969466344074,14.061562197108987,13.827891602578116,18.134843555496754,7.953645889445259,8.667715663933956,14.085236256893516,16.681664505987325,17.826181421637667,17.073662037281302,15.837026311901298,13.81452036737969,13.694450434179112,16.794099224815877,16.32368028820971,33.014836045690295,28.62675706081645,30.75989831406375,19.210880671126258,23.701988596198966,26.192372475954524,17.467300404448864,18.24693558212267,15.091069994565586,16.92814201725639,31.87816199864393
Sierra Leone,SLE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.876489707475624,15.955126207541289,14.17834870209477,13.115955303169077,12.95879207519853,14.666322261663286,17.929009387882907,11.29916912343686,10.165104566834938,17.96942654442705,33.79119042554577,38.807388888398094,31.114757930877996,38.35755262736367,36.06692244642235,36.303205537781615,27.094305616970388,23.752647844105592,24.305541755264535,26.759211372971155,8.020160478155578,8.928172975872679,10.46402778706328,11.92771871449251,11.419452205809238,10.650898870965197,9.785216555507144,8.027808730780373,6.685116541785787,7.780968168933665,7.897198731335278,14.582746504649604,21.22851292835788,15.614370013931572,4.428778989831073,6.76035945413054,5.191189812763624,5.270390150814663,5.552260870452991,5.24341034790062,5.93370309498287,6.5491402840800435
Sierra Leone,SLE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,680,740,600,660,610,620,650,620,620,620,660,610,740,800,840,880,810,1080,1170,1190,1140,1230,1260,1710,1720,1560,1630,1570,1630,1700,1640,1760,2250
Sierra Leone,SLE,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.275,5.15,..,..,..,..,..,..,..,..,..,9.449,..,..,..,3.58,..,..,..,..
Sierra Leone,SLE,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.5,..,..,..,..,4.5,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,64.588,64.653,64.7,64.725,64.73,64.726,64.754,64.741,64.707,64.679,64.682,64.68,64.663,64.64,66.11,65.234,64.348,63.453,62.547,61.633,60.711,59.781,58.843,57.9,56.95,56.194,55.435,54.674,53.91,53.809,53.298,53.169,53.331
Sierra Leone,SLE,"Population ages 15-64, total",SP.POP.1564.TO,1842886,1879364,1918155,1958775,2000667,2047979,2101289,2156542,2209602,2296750,2323470,2281140,2276197,2284531,2287539,2297973,2326781,2348849,2359244,2414592,2558353,2707890,2820391,2919746,3003749,3076279,3151821,3240988,3341070,3447195,3555080,3665839,3781016,3901813,4025621,4154955,4289288,4424984,4561198,4698935,4839325,4981362
Sierra Leone,SLE,Population growth (annual %),SP.POP.GROW,2.04666208399315,2.07568162496108,2.15868350743327,2.21985429530268,2.24282802421943,2.46308189937732,2.69432128183629,2.70753463158463,2.50635793327127,3.91879952364396,1.21287531143333,-1.76514580106588,-0.136718078396713,0.447447057726631,0.212892577799668,0.535570653886934,1.31755512245558,1.0151862403732,0.564027525167457,2.40478419249569,5.785413309402,5.66343352057259,4.01910155879324,3.35235443124014,2.6748408801911,2.20036392928469,2.20265426987169,2.52210725035976,2.73656583182459,2.78607305276662,2.6928730024304,2.62984140386497,2.56345431818352,2.49317673033998,2.40868716120881,2.4195089151865,2.42113485779471,2.36471306664028,2.33284062492806,2.29903034010859,2.24176737112654,2.17409124204784
Sierra Leone,SLE,Rural population (% of total population),SP.RUR.TOTL.ZS,69.752,69.32,68.885,68.445,68.003,67.675,67.445,67.213,66.981,66.74799999999999,66.515,66.28,66.045,65.80799999999999,65.571,65.333,65.095,64.856,64.616,64.374,64.13300000000001,63.891,63.648,63.404,63.081,62.697,62.311,61.923,61.534,61.144,60.752,60.358,59.964,59.568,59.171,58.772,58.364,57.945,57.516,57.077,56.628,56.169
Sierra Leone,SLE,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-16.72341742764278,-10.177625428482393,-10.964234315868024,-1.7805458875251878,-1.7869414988801144,-3.0933062880324558,8.77536642878619,14.33318841568031,6.246864371197343,0.6891224361189601,2.2547023610562427,-1.3109888071238636,-4.294741474349131,3.8630252152672107,-7.852377672039259,-14.705061460426128,-1.8786347093850249,-7.20955516219026,-6.093380497207925,-21.26027578492865,-20.030868390112747,-21.581480920543274,-18.275964470122535,-12.80867072691127,-11.895620753973947,-8.283069699690994,-9.224192545869645,-12.44105972259118,-14.645190232209329,-17.686705646878593,-39.70228110609197,-19.481890542252486,-30.19928689650336,-21.66561713429181,-27.857596018329172,-28.148328026280563,-22.10159864329603,-21.761233325835764,-19.696777710849524,-21.375797760092176,-24.53454403646456,-24.33804481997253
Sierra Leone,SLE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.6732131939378583,0.3615853463698886,0.1705367308983984,0.5385709044498618,-3.6127139120665674,-28.624255729029734,5.970179554017887,-2.1883051715253963,2.3962537430090194,4.9926873800979426,0.9619897955791964,-0.8233921903283635,-0.9707080867142618,-0.3151811901998478,0.8368627931110987,0.0704999668239503,0.21171417484971677,0.015599153457568526,0.0796555005207353,6.133420203635462,0.9150791760080311,0.8423481377509318,0.6289800510554435,4.2758064506474325,5.576423584246353,3.1614107135121348,4.489165826788885,2.165469442556872,4.565089688762448,9.247068741738767,32.41435456207979,19.06570158920258,8.73241057514887,7.479084983260886,5.936831767330129,3.585800261656931,11.123289954660082,6.130698672940366,8.399200047371592,4.250631620058658,4.9959394467039715,6.10565639180097
Sierra Leone,SLE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,651.4003783036966,668.5272373433576,640.4929092397484,652.0716060919384,603.7439330571996,596.3358644922475,622.4594792173784,562.9393569384966,553.0131678031247,549.5748054323907,555.7193689782893,458.0757059097739,465.0075008670291,453.9164275588816,416.7161348460278,421.7597053815613,391.7765200617359,394.7420044336515,384.7526851713987,400.5989342846924,354.0893912889941,423.34098161518915,445.23035939445174,458.44687404951435,465.77840469011795,475.1571473122926,501.8810166710661,515.9835751530545,518.167904422153,537.3789764436517,554.5386429382136,622.2567681993728,734.3541688375205,748.9284173301517,581.2934118149541,603.4089380399014,611.0839948074015,617.5295194306688,634.9856157162064,608.338120204502,619.2692233221758,626.9020435102716
Sierra Leone,SLE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.7971947404149375,2.629236888725913,-4.193445911794711,1.8077790846949142,-7.411405830776957,-1.2270216161741843,4.380688179365833,-9.562087857303851,-1.7632785864102374,-0.6217505424677654,1.1180577211984826,-17.570678388992775,1.5132422147313207,-2.385138581091198,-8.195405685780827,1.2103132357466677,-7.109068253141899,0.7569326440104902,-2.5305944515797876,4.118554521909218,-11.610001678797659,19.557657481377205,5.170625743755579,2.9684666322031603,1.599210520478266,2.013563215412333,5.624217063751644,2.809940606147947,0.4233331009520356,3.7074994142916466,3.1932150766529332,12.21161520906027,18.01465349465377,1.98463481397566,-22.383314831716234,3.8045375666475536,1.2719494663820257,1.0547690134313967,2.8267630512030166,-4.196551048112866,1.796879523840957,1.232552805894045
Sierra Leone,SLE,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,2.368054480730537,3.2034901838578995,3.315388305527424,10.925077853086645,0.39862770223927196,14.607000507099393,18.96137279639935,20.224456263946188,14.572432475425574,13.695037911898034,13.161835885103077,7.054073871215668,3.4116355451855487,12.527375088571283,-2.280576097518693,-3.669979770766105,-4.30395128036439,-1.8965554960540458,-5.738243808085425,-20.163916434640896,-9.037974209202435,-9.777987936916803,-6.96281117017555,-2.378876636900317,-0.4859589812121739,1.9905106030928927,0.3264375681062746,-3.1507314408061102,-4.705685195663264,13.400761533769417,2.37294690414819,8.222444152124453,-16.43797028082599,-7.976521708087496,-12.450461122698515,-9.005582952290855,-4.049723044623535,-6.932862377515399,-7.164738928762247,-9.274954484532955,-13.367670383256897,-12.599315008953562
Sierra Leone,SLE,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-14.8518068002152,-21.73510212206547,-23.42875592682408,-12.642304989795122,12.299895439262329,13.968481360151586,-8.422375857637235,-9.471516814839546,33.43442001786286,-26.77819030255614,29.044397969218068,-8.839461281257087,-3.166214699356999,-4.0968044150763205,0.6888250394776492,69.35307974014978,-54.34198857546724,18.607348319762536,-11.004202479107505,57.82806407259912,51.952556514643334,21.75508465732328,16.177298409234623,-5.531129468893795,4.2046800124672785,-5.573826720042021,-2.094699434406124,2.741896022231387,27.327552748194805,31.700308617162875,85.76571711253362,17.989577119865857,20.824476911544338,-1.2593667256998202,-18.26954337322985,23.922510571789005,6.288283316468807,-11.541768067767492,-7.03454669632832,7.490297151175838,46.625731336855836,36.01662639728707
Sierra Leone,SLE,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.42473586007761,26.4519854411876,21.006904684955032,11.83577259773142,20.955943844760025,18.16694178850322,17.258535393471618,38.70618151951793,33.92634491393586,27.935918692989546,24.447804751724117,7.602845819176012,6.65622583235172,10.288714119993642,6.78776940894446,6.236995440728792,8.17443437864548,3.8169613319528595,3.7556290877144884,2.328277092968572,4.734133430262756,5.201886221184151,4.621621993531386,5.28496038226782,..,..,..,..
Sierra Leone,SLE,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,5.4844010144214685,6.4309591685132155,6.725179662821761,5.475270991600843,7.702734731752464,20.08234158529935,10.462508781843713,10.171488667052426,11.153386612351252,10.230409587103154,14.349075038393927,21.982198194838162,28.485994416357862,34.28155548689427,25.934701680409127,20.073957938174722,14.168246414717395,16.71536556341063,11.431542663654627,29.319968045311835,31.47170601106266,31.325768489958282,24.813441113196795,26.561724689915085,21.084108840505365,23.675148455888188,24.31320394095559,14.04651573927026,16.78405804507573,17.582298394954332,13.946076836966808,12.785319108807458,9.176983798321771,18.668259619987797,22.395386029222916,18.09231149149784,14.785800935377566,12.550418063583017,14.06769866321177,21.097264331354065,16.587805697683635,..
Singapore,SGP,Arable land (% of land area),AG.LND.ARBL.ZS,2.9850746268656714,2.9850746268656714,2.9850746268656714,2.9850746268656714,2.9850746268656714,2.9850746268656714,2.9850746268656714,2.9850746268656714,1.4925373134328357,1.4925373134328357,1.4925373134328357,1.4925373134328357,1.4925373134328357,1.4925373134328357,1.4925373134328357,1.4925373134328357,1.4925373134328357,1.4925373134328357,1.4925373134328357,1.4925373134328357,1.4925373134328357,1.4814814814814816,0.8733624454148471,1.0159651669085632,0.9579100145137881,0.9365994236311239,1.0071942446043165,0.8571428571428572,0.8571428571428572,0.9116809116809116,0.8948863636363636,0.8923512747875353,0.8062234794908063,0.7898448519040903,0.7898448519040903,0.7898448519040903,0.7865168539325843,0.7843137254901961,0.782122905027933,0.7799442896935933,0.7799442896935933,..
Singapore,SGP,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,232.96,225.12,192.11,174.62,149.51,119.51,101.25,65.68,43.33,46.85,25.25,25.77,21.75,20.57,24.61,28.24,32.07,36.23,40.39,44.56,48.69,53.23,65.17,70.23,74,80.96,75.12,74.91,79.16,86.89,90.85,94.75,96.59,100.1,100.94,98.96,100.12,106.15,107.18,101.63,99.45,..
Singapore,SGP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,198.18265682656826,185.35248902334234,166.86557359819224,156.46411249352988,152.22231467251387,148.7309470883556,164.00333702894653,184.71411487059325,179.2956930931274,177.1925444339311,168.5461939222946,161.72594977402315,161.65051964245413,166.19335900365508,181.12094087172684,175.6431123929496,169.29688614086493,166.78757050884857,176.7450129057623,188.35089028475105,182.8941807097714,184.08611806653184,202.58620638980375,213.95169544264604,225.1596677369161,228.0376170610623,212.77939373137133,228.99377093511904,190.84493501112806,197.99896079302687,203.32770864953798,196.71961287575877,195.077796338143,191.9535357875051,178.38460849968155,164.67200463205498,171.5646195073308,177.35043693420945,175.5944372901534,181.988603078234,184.30242013811196,186.5525654895114
Singapore,SGP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.43002108592515,33.33549138935647,34.43297072888748,35.158301861472694,32.17327251191793,33.12865132407496,32.617482079935016,33.58212167546596,32.1193635466534,30.858547671164082,32.617884771105686,32.287135451871286,32.137973573140556,31.30422885085922,31.49225514669786,31.554856043577267,31.07038403276104,32.08791224109583,30.845626570485972,32.45850449549726,30.379661075944647,30.74567541812489,30.22480291609525,31.885893855466925,31.407652204980185,30.89429654960984,28.225770963880876,26.415338159666153,27.016319368826235,26.635871724303712,25.259592580881744,25.022202155541184,23.442728628319724,24.168519247751398,24.288022905502757,23.23339943964296,23.512042699037895,25.386308384942758,24.047787638163193,23.338725568514672,24.364088925858002,24.15695976883075
Singapore,SGP,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,23570,25140,27040,29420,33100,35340,36600,40050,38110,40400,43510,42820,44180,47480,51090,55490,62320,66980,65230,62780,74580,77300,78420,78530,81490,81040,84030,88700,88300,90900,86640,99420,107070
Singapore,SGP,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,4.49,5.26,4.6,7.43,9.95,7.86,6.01,4.29,..,3.82,6.62,7,7.27,6.98,8.65,5.44,8.25,9.59,8.79,7.73,11.25,10.19,10.85,..,8.88,8.8,9.16,12.91,9.86,9.22,8.87,9.34,8.79,9.35,9.13,..,..,7.7,10.6,10.049,8.434
Singapore,SGP,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,61.267,61.903,62.452,62.927,63.565,64.31,64.841,65.352,65.65,65.916,66.119,66.173,65.4,65.455,65.414,65.816,66.336,66.926,67.539,68.151,68.687,69.125,69.55,69.492,70.271,71.151,70.885,70.58,70.125,70.446,70.308,71.219,70.284
Singapore,SGP,"Population ages 15-64, total",SP.POP.1564.TO,1743157,1836934,1872841,1918245,1931394,1942528,1985752,2050571,2125309,2219211,2285930,2357270,2422696,2507124,2589194,2696853,2791564,2898377,2939540,3004812,3085847,3110106,3070554,3126556,3223642,3347514,3514737,3740067,3892872,3987655,4070632,4161359,4226257,4286396,4337457,4373213,4340011,4315261,4311715,4246955,4029143,4117459
Singapore,SGP,Population growth (annual %),SP.POP.GROW,4.80768900934127,4.38859363289509,1.29874466224405,1.89022198562678,0.136645170706526,-0.0944905570612704,1.50383305795572,2.53777386733667,2.93574373454983,3.88909360745296,2.84548286486563,3.00425639462047,2.5298067473268,3.13658693183625,3.03781348481124,4.06431846839031,3.35744219516066,3.39721227677289,0.799148451003927,1.73204223254257,2.69735584326358,0.912639805776796,-1.47453284191939,1.2519166730553,2.35051128857175,3.1293891560754,4.16600286360933,5.32151708302623,3.0159499147579,1.77183287926401,2.08490245606007,2.45339033031018,1.61930809858875,1.29844017799226,1.18637693749822,1.29743609938602,0.0885954699924263,0.469704298714121,1.14428330688929,-0.311904961250833,-4.17033630017526,3.30862052439523
Singapore,SGP,Rural population (% of total population),SP.RUR.TOTL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SGP,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-3.412954665260938,-1.8321895636410723,0.58410846602554,-0.19530126718171886,0.2997836663175309,2.63543370821687,2.968199431387831,9.561070738111592,11.018700506455058,10.05287102279256,13.204393018838138,12.139632266527869,9.884899477242858,16.17017042274293,16.78261784799214,16.3750614978067,14.729350133589481,21.495885343011217,17.00517939864276,12.337260101284532,16.496255724564534,18.426222147387328,27.95384847802612,26.379678346782697,29.88882255327351,30.711834579105247,31.27031554366449,20.660826979180964,23.49705819341382,26.312365798407917,27.556785921536942,24.226259963852854,23.1138126272669,23.439752408773177,27.29781805910154,26.207502722035635,26.65166915207155,29.503514791553798,29.48537736399606,31.20337963332801,35.2652309365429,36.24264193783876
Singapore,SGP,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,11.710341706063854,9.959122802872864,6.3759492535432765,6.591966731430558,5.464176773362527,9.20162995625447,13.557892603622335,14.405139594645838,9.474995530125312,15.423547237985572,10.748860042267403,4.2284412127865165,7.732701253383547,11.603084858631782,13.600394654488532,11.872465999736361,15.682370908545673,6.950624803512912,21.849203455892834,16.148890451527006,18.939860685735326,6.653665882470576,17.462415369689648,21.202723750554185,15.113358847877592,26.32715230467355,26.16198887680558,7.023286082282909,12.071094414327579,23.069471677080276,17.596031406585453,18.743524423180247,20.934481044653218,21.818488078267855,22.654182689049165,20.488034780262236,29.760517228612933,21.53554451307973,27.94124974269646,22.51703924456997,32.691158632489866,30.17299576005576
Singapore,SGP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,14737.30058542088,15106.250766482106,16186.914513840147,17280.370382230303,17149.315501459994,17396.028136367546,18986.752700362704,20595.975138918726,22031.89713002192,23272.700093215888,24132.715329062055,24973.4311358112,27139.952427898537,29220.272791547555,30379.89911445981,31349.317180513106,32835.251850608205,31043.108180075953,32557.04699040634,34890.081136516805,33597.869080822624,34598.82674837807,36709.79650382547,39856.6356222613,41798.48808346707,44159.41018205518,46178.81394701991,44601.57993026987,43331.87466389616,48752.05154418587,50713.53263935941,51679.35271733304,53298.97285582862,54681.933645825324,55645.60686146057,56906.63258400428,59440.19971390896,61276.94659312595,61386.23615058874,59175.81104121365,67175.86399949719,67359.78987848622
Singapore,SGP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.614279638121133,2.5035126271782673,7.153752205383924,6.755184055956008,-0.7584031931692721,1.438615056598323,9.144182519857182,8.475501124135263,6.971857275113109,5.631848024123087,3.6953822822512308,3.4837182442404355,8.675304888244241,7.665158475040485,3.9685677515224995,3.1909851392228035,4.739926747172561,-5.457986674462063,4.876891841977525,7.165988201564915,-3.7036659520453696,2.979229620627308,6.101275545554046,8.572205291598095,4.872093268507527,5.6483432938378115,4.572986270965515,-3.415492694462813,-2.8467719492420827,12.508521549855217,4.023381648658969,1.9044622366221233,3.133979148992651,2.594723154867438,1.7623246863890216,2.2661730074815267,4.452147341814111,3.0900752151867152,0.1783534649473637,-3.6008480858031504,13.519126848488455,0.27379756364638297
Singapore,SGP,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,42.68812598840274,43.53466034160064,45.569919596405484,45.85170523167763,41.853715359691456,40.74712601515674,41.3567657164184,43.681256468465705,44.4401673503674,45.905155598554735,47.509638057212115,47.84480017710745,47.36471782449698,48.861005336038964,50.88005861968949,50.62447892576958,51.45999983856257,51.05394741519248,48.71356045195809,47.64061862292643,42.14510186119827,41.9771862199989,43.050554938663126,47.68290362232749,50.254979480357086,51.98696809096253,54.09790918585274,49.93586224217132,50.9671045293021,53.97059331745265,54.14754734282784,53.836085044763614,52.92232214332985,52.78458665906,52.65101107796756,53.28376532343274,54.61733660089011,55.53321475067544,54.43326343310003,55.575263287532614,59.74209477870228,60.13324925747321
Singapore,SGP,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,9.882732303212634,6.079253886224905,4.900456429409573,8.075877481634095,-4.021638091303444,10.912775812360167,13.301005413141127,26.659114223272823,9.601862650643127,14.495228915662665,7.180025950819143,7.469388951956461,18.54848139948237,16.464209562419768,22.90828245756431,10.027586587084386,11.230401727721983,-8.444282618151306,9.411857556801692,20.0190452814917,-6.823281105537561,5.540304623978216,9.88911161901163,22.623288999577824,11.572737002634796,10.299751126897831,7.463947833399828,10.876355159980193,-9.945644685523717,16.306721718207598,5.687543063549285,2.581912243724858,6.51256907152306,2.768513216751529,3.380741427801553,0.193273156320231,8.094403690706756,7.367416564329616,-0.0009274963968692873,-1.1347822036792934,11.97967122023394,-1.8945274912472598
