Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","1994","1994","USD","1401.866494","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","1995","1995","USD","1661.119967","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","1996","1996","USD","1647.011735","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","1997","1997","USD","1596.049336","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","1998","1998","USD","1881.48803","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","1999","1999","USD","1631.34222","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2000","2000","USD","1699.541461","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2001","2001","USD","1853.191764","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2002","2002","USD","2127.389781","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2003","2003","USD","2691.007009","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2004","2004","USD","3521.661585","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2005","2005","USD","4667.795476","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2006","2006","USD","5835.830568","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2007","2007","USD","8416.257578","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2008","2008","USD","10405.005019","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2009","2009","USD","8506.770418","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","8361.327503","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","9525.758843","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","8895.656923","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","9457.994294","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","9987.768466","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","8936.159543","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","9358.990804","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","10667.990723","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","12409.789537","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","12856.744768","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","12928.816109","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","14697.754289","X","Figure from international organizations",""
"MK","Macro Indicators","642","Romania","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","15253.370536","E","Estimated value",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","1991","1991","USD","3797.787529","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","1992","1992","USD","3315.066649","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","1993","1993","USD","3094.825609","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","1994","1994","USD","2760.741048","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","1995","1995","USD","2708.010157","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","1996","1996","USD","2663.916169","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","1997","1997","USD","2756.685552","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","1998","1998","USD","1847.886706","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","1999","1999","USD","1339.132043","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2000","2000","USD","1781.24848","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2001","2001","USD","2111.667613","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2002","2002","USD","2389.917132","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2003","2003","USD","2998.069619","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2004","2004","USD","4133.7721","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2005","2005","USD","5365.056748","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2006","2006","USD","6973.85528","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2007","2007","USD","9170.264406","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2008","2008","USD","11720.928158","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2009","2009","USD","8623.803667","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","10749.910242","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","14270.772349","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","15374.956117","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","15924.701637","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","14272.035311","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","9424.879963","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","8798.799405","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","10822.77025","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","11378.665973","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","11617.18446","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","10227.91647","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","12258.77202","X","Figure from international organizations",""
"MK","Macro Indicators","643","Russian Federation","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","14992.028892","E","Estimated value",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1970","1970","USD","58.466632","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1971","1971","USD","68.195457","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1972","1972","USD","74.508472","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1973","1973","USD","89.769985","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1974","1974","USD","114.35727","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1975","1975","USD","133.807692","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1976","1976","USD","144.972898","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1977","1977","USD","164.935204","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1978","1978","USD","194.433182","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1979","1979","USD","230.995636","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1980","1980","USD","252.654303","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1981","1981","USD","273.197519","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1982","1982","USD","263.041118","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1983","1983","USD","266.832915","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1984","1984","USD","276.92888","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1985","1985","USD","289.270611","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1986","1986","USD","313.728882","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1987","1987","USD","338.425309","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1988","1988","USD","353.627623","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1989","1989","USD","351.122854","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1990","1990","USD","332.65638","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1991","1991","USD","242.138976","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1992","1992","USD","250.061039","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1993","1993","USD","234.581884","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1994","1994","USD","169.561495","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1995","1995","USD","216.307755","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1996","1996","USD","206.890783","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1997","1997","USD","254.413658","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1998","1998","USD","276.483416","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","1999","1999","USD","269.185354","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2000","2000","USD","255.028424","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2001","2001","USD","239.079529","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2002","2002","USD","234.930333","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2003","2003","USD","249.640539","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2004","2004","USD","270.2465","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2005","2005","USD","324.92075","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2006","2006","USD","358.009375","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2007","2007","USD","427.16629","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2008","2008","USD","529.230959","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2009","2009","USD","564.678936","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","593.693976","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","650.612529","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","705.794246","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","704.043641","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","724.872174","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","732.284048","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","728.444371","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","756.546025","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","769.433408","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","806.882745","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","774.715912","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","822.315749","X","Figure from international organizations",""
"MK","Macro Indicators","646","Rwanda","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","967.60682","E","Estimated value",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1970","1970","USD","552.509395","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1971","1971","USD","669.974386","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1972","1972","USD","787.706695","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1973","1973","USD","833.52031","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1974","1974","USD","1090.22652","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1975","1975","USD","1158.856183","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1976","1976","USD","982.556709","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1977","1977","USD","1020.487038","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1978","1978","USD","1137.313547","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1979","1979","USD","1359.599352","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1980","1980","USD","1588.492453","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1981","1981","USD","1883.195327","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1982","1982","USD","2010.146801","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1983","1983","USD","2039.297513","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1984","1984","USD","2326.656529","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1985","1985","USD","2634.002643","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1986","1986","USD","3119.797207","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1987","1987","USD","3550.187379","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1988","1988","USD","4179.293642","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1989","1989","USD","4696.490011","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1990","1990","USD","5346.472568","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1991","1991","USD","5439.809105","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1992","1992","USD","5920.220954","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1993","1993","USD","6363.682668","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1994","1994","USD","7027.434091","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1995","1995","USD","7367.454411","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1996","1996","USD","7748.670312","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1997","1997","USD","8573.086555","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1998","1998","USD","8656.433961","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","1999","1999","USD","9061.65954","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2000","2000","USD","9622.737275","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2001","2001","USD","10423.703833","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2002","2002","USD","10794.009901","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2003","2003","USD","10409.632134","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2004","2004","USD","11318.639378","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2005","2005","USD","12283.851535","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2006","2006","USD","14354.874139","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2007","2007","USD","15253.366735","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2008","2008","USD","16491.911795","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2009","2009","USD","16374.277251","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","16427.621005","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","17571.98446","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","17293.806053","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","18315.914675","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","19945.392671","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","20025.884851","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","21095.254039","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","22160.60363","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","22548.15063","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","23219.409047","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","18566.017846","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","18082.68799","X","Figure from international organizations",""
"MK","Macro Indicators","659","Saint Kitts and Nevis","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","20176.747577","E","Estimated value",""
"MK","Macro Indicators","662","Saint Lucia","6119","Value US$ per capita","22008","Gross Domestic Product","1970","1970","USD","399.868251","X","Figure from international organizations",""
"MK","Macro Indicators","662","Saint Lucia","6119","Value US$ per capita","22008","Gross Domestic Product","1971","1971","USD","450.067738","X","Figure from international organizations",""
"MK","Macro Indicators","662","Saint Lucia","6119","Value US$ per capita","22008","Gross Domestic Product","1972","1972","USD","507.59127","X","Figure from international organizations",""
"MK","Macro Indicators","662","Saint Lucia","6119","Value US$ per capita","22008","Gross Domestic Product","1973","1973","USD","562.210991","X","Figure from international organizations",""
"MK","Macro Indicators","662","Saint Lucia","6119","Value US$ per capita","22008","Gross Domestic Product","1974","1974","USD","752.124285","X","Figure from international organizations",""
"MK","Macro Indicators","662","Saint Lucia","6119","Value US$ per capita","22008","Gross Domestic Product","1975","1975","USD","858.275184","X","Figure from international organizations",""
"MK","Macro Indicators","662","Saint Lucia","6119","Value US$ per capita","22008","Gross Domestic Product","1976","1976","USD","876.982819","X","Figure from international organizations",""
"MK","Macro Indicators","662","Saint Lucia","6119","Value US$ per capita","22008","Gross Domestic Product","1977","1977","USD","942.091642","X","Figure from international organizations",""
"MK","Macro Indicators","662","Saint Lucia","6119","Value US$ per capita","22008","Gross Domestic Product","1978","1978","USD","1084.172887","X","Figure from international organizations",""
"MK","Macro Indicators","662","Saint Lucia","6119","Value US$ per capita","22008","Gross Domestic Product","1979","1979","USD","1292.605601","X","Figure from international organizations",""
"MK","Macro Indicators","662","Saint Lucia","6119","Value US$ per capita","22008","Gross Domestic Product","1980","1980","USD","1489.660594","X","Figure from international organizations",""
"MK","Macro Indicators","662","Saint Lucia","6119","Value US$ per capita","22008","Gross Domestic Product","1981","1981","USD","1674.492954","X","Figure from international organizations",""
"MK","Macro Indicators","662","Saint Lucia","6119","Value US$ per capita","22008","Gross Domestic Product","1982","1982","USD","1778.102645","X","Figure from international organizations",""
"MK","Macro Indicators","662","Saint Lucia","6119","Value US$ per capita","22008","Gross Domestic Product","1983","1983","USD","1893.907961","X","Figure from international organizations",""
"MK","Macro Indicators","662","Saint Lucia","6119","Value US$ per capita","22008","Gross Domestic Product","1984","1984","USD","2053.805306","X","Figure from international organizations",""
"MK","Macro Indicators","662","Saint Lucia","6119","Value US$ per capita","22008","Gross Domestic Product","1985","1985","USD","2245.69187","X","Figure from international organizations",""
"MK","Macro Indicators","662","Saint Lucia","6119","Value US$ per capita","22008","Gross Domestic Product","1986","1986","USD","2681.309901","X","Figure from international organizations",""
"MK","Macro Indicators","662","Saint Lucia","6119","Value US$ per capita","22008","Gross Domestic Product","1987","1987","USD","2893.478292","X","Figure from international organizations",""
"MK","Macro Indicators","662","Saint Lucia","6119","Value US$ per capita","22008","Gross Domestic Product","1988","1988","USD","3252.56612","X","Figure from international organizations",""
